split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap
train,No Fit,0,0.0908,0.2,-1,17.0
train,No Fit,0,0.0411,0.25,1,0.0
train,No Fit,0,0.1518,0.45,0,0.0
train,No Fit,0,0.1301,0.3,1,9.0
train,No Fit,0,0.1444,0.45,0,5.0
train,No Fit,0,0.1169,0.55,0,1.0
train,No Fit,0,0.0669,0.2,-1,-10.0
train,No Fit,0,0.0377,0.05,0,5.0
train,No Fit,0,0.0496,0.1818,-1,17.0
train,No Fit,0,0.0395,0.25,-1,5.0
train,No Fit,0,0.0438,0.25,-1,1.0
train,No Fit,0,0.1971,0.55,0,5.0
train,No Fit,0,0.0596,0.35,0,9.0
train,No Fit,0,0.1516,0.25,0,0.0
train,No Fit,0,0.0883,0.45,0,-6.0
train,No Fit,0,0.0683,0.7,0,-2.0
train,No Fit,0,0.1066,0.25,0,8.0
train,No Fit,0,0.1584,0.2,1,4.0
train,No Fit,0,0.082,0.2,-1,0.0
train,No Fit,0,0.1312,0.4,0,12.0
train,No Fit,0,0.1682,0.55,0,-3.0
train,No Fit,0,0.0933,0.55,0,11.0
train,No Fit,0,0.1295,0.4,1,-2.0
train,No Fit,0,0.0412,0.3,1,0.0
train,No Fit,0,0.1728,0.35,-1,-10.0
train,No Fit,0,0.2598,0.3,0,5.0
train,No Fit,0,0.043,0.0909,0,10.0
train,No Fit,0,0.1149,0.45,2,12.0
train,No Fit,0,0.0232,0.15,0,0.0
train,No Fit,0,0.0781,0.0714,0,10.0
train,No Fit,0,0.0984,0.3,0,0.0
train,No Fit,0,0.0622,0.1,1,0.0
train,No Fit,0,0.1333,0.4,0,0.0
train,No Fit,0,0.1354,0.4,0,-3.0
train,No Fit,0,0.2413,0.25,-1,0.0
train,No Fit,0,0.0869,0.25,3,0.0
train,No Fit,0,0.2104,0.3,0,-4.0
train,No Fit,0,0.1068,0.4,-2,-5.0
train,No Fit,0,0.0323,0.1,0,12.0
train,No Fit,0,0.2977,0.45,-1,0.0
train,No Fit,0,0.0674,0.1,-3,-10.0
train,No Fit,0,0.1618,0.35,0,6.0
train,No Fit,0,0.0927,0.15,-2,5.0
train,No Fit,0,0.1461,0.25,-1,0.0
train,No Fit,0,0.0904,0.3,0,2.0
train,No Fit,0,0.0415,0.2,1,-5.0
train,No Fit,0,0.1065,0.5714,1,0.0
train,No Fit,0,0.0799,0.5,1,0.0
train,No Fit,0,0.221,0.45,-2,5.0
train,No Fit,0,0.4569,0.5,0,-8.0
train,No Fit,0,0.1101,0.4,0,-5.0
train,No Fit,0,0.0359,0.45,0,8.0
train,No Fit,0,0.2316,0.7,0,-5.0
train,No Fit,0,0.2475,0.65,-2,5.0
train,No Fit,0,0.0763,0.2,0,0.0
train,No Fit,0,0.06,0.1,-1,-8.0
train,No Fit,0,0.0852,0.35,2,2.0
train,No Fit,0,0.0895,0.2,1,0.0
train,No Fit,0,0.066,0.3,1,0.0
train,No Fit,0,0.2253,0.4,1,0.0
train,No Fit,0,0.2155,0.6,-1,-10.0
train,No Fit,0,0.1319,0.45,0,-4.0
train,No Fit,0,0.1188,0.35,0,0.0
train,No Fit,0,0.0216,0.0,-2,-5.0
train,No Fit,0,0.1055,0.45,-1,5.0
train,No Fit,0,0.1193,0.2,1,-10.0
train,No Fit,0,0.0541,0.2,-1,0.0
train,No Fit,0,0.1182,0.5,0,-8.0
train,No Fit,0,0.126,0.2,0,3.0
train,No Fit,0,0.2198,0.5263,1,5.0
train,No Fit,0,0.0558,0.3,0,10.0
train,No Fit,0,0.0625,0.35,0,0.0
train,No Fit,0,0.1974,0.4,0,9.0
train,No Fit,0,0.0704,0.25,0,12.0
train,No Fit,0,0.043,0.15,0,7.0
train,No Fit,0,0.0361,0.2727,0,0.0
train,No Fit,0,0.04,0.2,0,0.0
train,No Fit,0,0.1053,0.5,-1,0.0
train,No Fit,0,0.0912,0.1,-1,-10.0
train,No Fit,0,0.1139,0.45,0,-2.0
train,No Fit,0,0.0796,0.4,0,-5.0
train,No Fit,0,0.0665,0.2143,-1,0.0
train,No Fit,0,0.1047,0.3,-3,0.0
train,No Fit,0,0.0952,0.2,0,-5.0
train,No Fit,0,0.3211,0.3,0,0.0
train,No Fit,0,0.1264,0.2,0,0.0
train,No Fit,0,0.5616,0.8,0,5.0
train,No Fit,0,0.1295,0.25,0,5.0
train,No Fit,0,0.0294,0.2,1,0.0
train,No Fit,0,0.1958,0.25,1,5.0
train,No Fit,0,0.1552,0.35,1,-3.0
train,No Fit,0,0.0631,0.25,-1,-5.0
train,No Fit,0,0.0592,0.25,0,-8.0
train,No Fit,0,0.0673,0.4,0,-7.0
train,No Fit,0,0.1751,0.5,0,0.0
train,No Fit,0,0.0548,0.2143,0,8.0
train,No Fit,0,0.167,0.5714,1,5.0
train,No Fit,0,0.0856,0.45,-2,-1.0
train,No Fit,0,0.2239,0.25,-1,0.0
train,No Fit,0,0.2396,0.6,0,0.0
train,No Fit,0,0.0684,0.3,2,14.0
train,No Fit,0,0.0811,0.3,1,5.0
train,No Fit,0,0.144,0.3,-1,0.0
train,No Fit,0,0.0829,0.2,0,13.0
train,No Fit,0,0.1228,0.15,1,-1.0
train,No Fit,0,0.082,0.15,1,-3.0
train,No Fit,0,0.0879,0.25,0,-5.0
train,No Fit,0,0.1325,0.5,0,4.0
train,No Fit,0,0.0845,0.1,0,-10.0
train,No Fit,0,0.0246,0.25,0,11.0
train,No Fit,0,0.092,0.2,0,-6.0
train,No Fit,0,0.057,0.25,0,2.0
train,No Fit,0,0.065,0.4545,1,4.0
train,No Fit,0,0.1175,0.35,-1,0.0
train,No Fit,0,0.0464,0.2,0,0.0
train,No Fit,0,0.1688,0.4,0,21.0
train,No Fit,0,0.1326,0.25,-1,-4.0
train,No Fit,0,0.2844,0.375,0,5.0
train,No Fit,0,0.0269,0.05,-1,0.0
train,No Fit,0,0.1025,0.15,0,-10.0
train,No Fit,0,0.0755,0.2,-1,-2.0
train,No Fit,0,0.0555,0.2,0,11.0
train,No Fit,0,0.4422,0.6,-1,5.0
train,No Fit,0,0.0826,0.25,0,5.0
train,No Fit,0,0.0452,0.1579,-1,5.0
train,No Fit,0,0.1127,0.3,0,10.0
train,No Fit,0,0.0598,0.15,-1,0.0
train,No Fit,0,0.0697,0.35,0,-7.0
train,No Fit,0,0.0576,0.15,0,-1.0
train,No Fit,0,0.1179,0.4,1,9.0
train,No Fit,0,0.0746,0.45,0,8.0
train,No Fit,0,0.1894,0.4,-1,0.0
train,No Fit,0,0.1435,0.25,-1,-5.0
train,No Fit,0,0.0514,0.15,0,-8.0
train,No Fit,0,0.0804,0.1,0,1.0
train,No Fit,0,0.0865,0.25,0,-2.0
train,No Fit,0,0.1359,0.35,0,10.0
train,No Fit,0,0.0469,0.35,0,9.0
train,No Fit,0,0.027,0.25,-2,-3.0
train,No Fit,0,0.0684,0.3,0,0.0
train,No Fit,0,0.0741,0.15,0,3.0
train,No Fit,0,0.0521,0.3636,0,4.0
train,No Fit,0,0.0902,0.45,1,7.0
train,No Fit,0,0.0278,0.15,0,8.0
train,No Fit,0,0.0979,0.25,-1,20.0
train,No Fit,0,0.0257,0.1,0,12.0
train,No Fit,0,0.0716,0.1,0,0.0
train,No Fit,0,0.1831,0.35,-1,0.0
train,No Fit,0,0.0461,0.2,1,4.0
train,No Fit,0,0.0681,0.35,0,0.0
train,No Fit,0,0.04,0.1,-1,-5.0
train,No Fit,0,0.0973,0.55,0,-3.0
train,No Fit,0,0.1317,0.1,-1,-5.0
train,No Fit,0,0.097,0.25,0,-10.0
train,No Fit,0,0.1357,0.25,-1,0.0
train,No Fit,0,0.0317,0.05,-1,-1.0
train,No Fit,0,0.036,0.2,0,21.0
train,No Fit,0,0.0404,0.2,0,6.0
train,No Fit,0,0.1407,0.3,-1,12.0
train,No Fit,0,0.0228,0.2,0,8.0
train,No Fit,0,0.2088,0.5,0,2.0
train,No Fit,0,0.1646,0.25,1,0.0
train,No Fit,0,0.0988,0.25,-1,17.0
train,No Fit,0,0.1392,0.5,-1,17.0
train,No Fit,0,0.1022,0.6,0,-9.0
train,No Fit,0,0.0991,0.1,0,5.0
train,No Fit,0,0.0286,0.05,2,0.0
train,No Fit,0,0.1875,0.7143,0,5.0
train,No Fit,0,0.067,0.25,-1,0.0
train,No Fit,0,0.12,0.5,1,7.0
train,No Fit,0,0.0775,0.2,0,-6.0
train,No Fit,0,0.0912,0.25,-1,0.0
train,No Fit,0,0.0651,0.25,-1,-7.0
train,No Fit,0,0.1574,0.45,0,10.0
train,No Fit,0,0.5405,0.55,-1,5.0
train,No Fit,0,0.0196,0.15,1,5.0
train,No Fit,0,0.0132,0.0909,-1,5.0
train,No Fit,0,0.1082,0.45,0,-7.0
train,No Fit,0,0.0753,0.1,0,-8.0
train,No Fit,0,0.1077,0.6,0,-15.0
train,No Fit,0,0.1218,0.35,0,0.0
train,No Fit,0,0.2518,0.35,0,15.0
train,No Fit,0,0.1149,0.35,0,0.0
train,No Fit,0,0.1,0.3,2,7.0
train,No Fit,0,0.0794,0.2,0,12.0
train,No Fit,0,0.1686,0.45,0,7.0
train,No Fit,0,0.5949,0.55,-1,5.0
train,No Fit,0,0.0731,0.25,-1,0.0
train,No Fit,0,0.1382,0.5,1,4.0
train,No Fit,0,0.0657,0.3,0,0.0
train,No Fit,0,0.2936,0.35,1,-3.0
train,No Fit,0,0.0589,0.35,0,4.0
train,No Fit,0,0.1386,0.3,0,4.0
train,No Fit,0,0.1394,0.4286,0,0.0
train,No Fit,0,0.1577,0.35,-2,0.0
train,No Fit,0,0.1342,0.25,-1,5.0
train,No Fit,0,0.0184,0.1,-1,5.0
train,No Fit,0,0.1332,0.3,-1,12.0
train,No Fit,0,0.0349,0.2,-1,0.0
train,No Fit,0,0.0446,0.2,1,0.0
train,No Fit,0,0.0493,0.05,0,-6.0
train,No Fit,0,0.108,0.4,-1,0.0
train,No Fit,0,0.0619,0.0,-1,0.0
train,No Fit,0,0.035,0.25,0,4.0
train,No Fit,0,0.0266,0.25,0,0.0
train,No Fit,0,0.2623,0.6,0,6.0
train,No Fit,0,0.0842,0.25,1,5.0
train,No Fit,0,0.1912,0.5,-1,-5.0
train,No Fit,0,0.2593,0.4,-1,0.0
train,No Fit,0,0.3163,0.15,1,6.0
train,No Fit,0,0.0856,0.45,-1,-3.0
train,No Fit,0,0.0422,0.1,0,-5.0
train,No Fit,0,0.1302,0.4,0,-10.0
train,No Fit,0,0.0807,0.15,0,7.0
train,No Fit,0,0.0688,0.45,0,0.0
train,No Fit,0,0.1673,0.4,1,-1.0
train,No Fit,0,0.3899,0.5,0,5.0
train,No Fit,0,0.1237,0.25,0,8.0
train,No Fit,0,0.1283,0.15,0,9.0
train,No Fit,0,0.0599,0.2,-2,4.0
train,No Fit,0,0.0925,0.25,2,4.0
train,No Fit,0,0.0568,0.25,1,-15.0
train,No Fit,0,0.216,0.5,1,0.0
train,No Fit,0,0.0894,0.3,0,0.0
train,No Fit,0,0.0597,0.1,1,-10.0
train,No Fit,0,0.0369,0.1,0,10.0
train,No Fit,0,0.0522,0.15,0,11.0
train,No Fit,0,0.08,0.3,0,-15.0
train,No Fit,0,0.0791,0.2,-1,-1.0
train,No Fit,0,0.023,0.0,-1,0.0
train,No Fit,0,0.0838,0.35,0,3.0
train,No Fit,0,0.0802,0.25,-1,17.0
train,No Fit,0,0.0874,0.4,-1,-10.0
train,No Fit,0,0.1099,0.2,0,-10.0
train,No Fit,0,0.0347,0.2,0,0.0
train,No Fit,0,0.1257,0.35,-1,0.0
train,No Fit,0,0.1631,0.5,-2,-5.0
train,No Fit,0,0.0871,0.2,-1,0.0
train,No Fit,0,0.1237,0.35,-1,17.0
train,No Fit,0,0.1273,0.35,-2,-5.0
train,No Fit,0,0.0679,0.5,0,8.0
train,No Fit,0,0.0559,0.15,0,0.0
train,No Fit,0,0.1085,0.15,0,-10.0
train,No Fit,0,0.0806,0.4,0,-15.0
train,No Fit,0,0.0529,0.25,0,0.0
train,No Fit,0,0.0702,0.3,0,5.0
train,No Fit,0,0.0798,0.2,0,-6.0
train,No Fit,0,0.0669,0.2,-1,-1.0
train,No Fit,0,0.2349,0.45,-1,2.0
train,No Fit,0,0.1016,0.4,0,-11.0
train,No Fit,0,0.0139,0.2778,0,0.0
train,No Fit,0,0.1166,0.5,0,5.0
train,No Fit,0,0.1134,0.35,0,4.0
train,No Fit,0,0.1483,0.2,1,3.0
train,No Fit,0,0.282,0.35,0,-5.0
train,No Fit,0,0.1005,0.25,-2,-10.0
train,No Fit,0,0.0545,0.15,0,3.0
train,No Fit,0,0.1453,0.4,0,10.0
train,No Fit,0,0.0991,0.3,0,10.0
train,No Fit,0,0.1662,0.4,0,-5.0
train,No Fit,0,0.0604,0.2,0,0.0
train,No Fit,0,0.2371,0.4,0,5.0
train,No Fit,0,0.221,0.7143,0,15.0
train,No Fit,0,0.0599,0.4,1,-2.0
train,No Fit,0,0.0329,0.15,0,0.0
train,No Fit,0,0.0618,0.3,-1,0.0
train,No Fit,0,0.1181,0.35,1,0.0
train,No Fit,0,0.129,0.35,0,-3.0
train,No Fit,0,0.1508,0.4,-1,-5.0
train,No Fit,0,0.0883,0.25,0,-5.0
train,No Fit,0,0.0619,0.25,0,0.0
train,No Fit,0,0.054,0.15,0,0.0
train,No Fit,0,0.0672,0.15,-1,-5.0
train,No Fit,0,0.0527,0.2,-1,0.0
train,No Fit,0,0.0984,0.3636,0,0.0
train,No Fit,0,0.2454,0.55,-2,0.0
train,No Fit,0,0.0979,0.5,-1,3.0
train,No Fit,0,0.0685,0.3,2,11.0
train,No Fit,0,0.0685,0.3,0,-5.0
train,No Fit,0,0.1688,0.45,-1,3.0
train,No Fit,0,0.087,0.45,0,-3.0
train,No Fit,0,0.0753,0.15,1,-1.0
train,No Fit,0,0.0844,0.5,-1,7.0
train,No Fit,0,0.2925,0.55,1,7.0
train,No Fit,0,0.1275,0.4,1,2.0
train,No Fit,0,0.2047,0.35,0,5.0
train,No Fit,0,0.099,0.3,0,12.0
train,No Fit,0,0.1003,0.35,0,0.0
train,No Fit,0,0.0762,0.25,0,12.0
train,No Fit,0,0.0804,0.2,-2,0.0
train,No Fit,0,0.0772,0.15,-1,-6.0
train,No Fit,0,0.0677,0.3,-1,8.0
train,No Fit,0,0.1372,0.3,0,3.0
train,No Fit,0,0.1148,0.4,0,0.0
train,No Fit,0,0.1216,0.5,0,0.0
train,No Fit,0,0.1314,0.25,0,-1.0
train,No Fit,0,0.1214,0.35,-1,-5.0
train,No Fit,0,0.0324,0.1,0,-5.0
train,No Fit,0,0.0591,0.4,-1,-3.0
train,No Fit,0,0.1986,0.3158,1,6.0
train,No Fit,0,0.4451,0.45,0,-2.0
train,No Fit,0,0.1278,0.3,-1,0.0
train,No Fit,0,0.0289,0.2727,0,10.0
train,No Fit,0,0.0475,0.15,0,-3.0
train,No Fit,0,0.0629,0.35,0,0.0
train,No Fit,0,0.1251,0.5,1,-5.0
train,No Fit,0,0.0743,0.1,0,1.0
train,No Fit,0,0.0738,0.15,0,15.0
train,No Fit,0,0.1272,0.45,0,0.0
train,No Fit,0,0.1457,0.4,0,0.0
train,No Fit,0,0.0965,0.45,0,-5.0
train,No Fit,0,0.1159,0.25,0,0.0
train,No Fit,0,0.2901,0.45,1,6.0
train,No Fit,0,0.1009,0.2,-2,5.0
train,No Fit,0,0.0485,0.1,-1,12.0
train,No Fit,0,0.0932,0.25,0,5.0
train,No Fit,0,0.1161,0.35,-1,4.0
train,No Fit,0,0.1158,0.45,0,-14.0
train,No Fit,0,0.172,0.2,2,0.0
train,No Fit,0,0.0319,0.1,1,6.0
train,No Fit,0,0.1167,0.3,1,7.0
train,No Fit,0,0.1526,0.4,0,10.0
train,No Fit,0,0.132,0.45,1,0.0
train,No Fit,0,0.0471,0.25,1,10.0
train,No Fit,0,0.163,0.3,-1,0.0
train,No Fit,0,0.0949,0.25,0,-8.0
train,No Fit,0,0.0512,0.0,0,-5.0
train,No Fit,0,0.1335,0.25,0,0.0
train,No Fit,0,0.072,0.15,-2,-6.0
train,No Fit,0,0.0404,0.1,2,0.0
train,No Fit,0,0.2087,0.25,0,9.0
train,No Fit,0,0.1836,0.4,0,5.0
train,No Fit,0,0.0974,0.3,0,0.0
train,No Fit,0,0.055,0.15,0,16.0
train,No Fit,0,0.104,0.35,2,8.0
train,No Fit,0,0.0612,0.25,0,4.0
train,No Fit,0,0.1855,0.5,-1,10.0
train,No Fit,0,0.1099,0.35,0,-15.0
train,No Fit,0,0.0779,0.15,0,0.0
train,No Fit,0,0.219,0.55,1,7.0
train,No Fit,0,0.0705,0.2,0,0.0
train,No Fit,0,0.0935,0.6,0,0.0
train,No Fit,0,0.1872,0.5,0,8.0
train,No Fit,0,0.0859,0.3,-1,0.0
train,No Fit,0,0.0929,0.1,0,4.0
train,No Fit,0,0.1289,0.4,0,18.0
train,No Fit,0,0.024,0.2,0,0.0
train,No Fit,0,0.1225,0.3,-1,7.0
train,No Fit,0,0.0812,0.3,1,8.0
train,No Fit,0,0.128,0.55,1,-4.0
train,No Fit,0,0.2406,0.6,0,6.0
train,No Fit,0,0.1616,0.35,-2,-5.0
train,No Fit,0,0.0875,0.45,0,5.0
train,No Fit,0,0.0808,0.2,0,0.0
train,No Fit,0,0.0709,0.45,0,-3.0
train,No Fit,0,0.0845,0.2,0,-2.0
train,No Fit,0,0.1619,0.25,0,12.0
train,No Fit,0,0.0379,0.2,0,8.0
train,No Fit,0,0.1209,0.4,0,0.0
train,No Fit,0,0.0853,0.3,0,0.0
train,No Fit,0,0.2493,0.4,0,0.0
train,No Fit,0,0.0288,0.15,1,11.0
train,No Fit,0,0.1789,0.35,-1,-5.0
train,No Fit,0,0.0535,0.25,1,5.0
train,No Fit,0,0.2718,0.6,0,4.0
train,No Fit,0,0.0215,0.05,0,0.0
train,No Fit,0,0.0817,0.55,1,2.0
train,No Fit,0,0.0567,0.15,-1,-8.0
train,No Fit,0,0.0589,0.3,2,13.0
train,No Fit,0,0.0535,0.35,0,0.0
train,No Fit,0,0.0447,0.2727,1,6.0
train,No Fit,0,0.14,0.35,0,5.0
train,No Fit,0,0.1981,0.3158,0,6.0
train,No Fit,0,0.2304,0.4,0,0.0
train,No Fit,0,0.0617,0.15,0,4.0
train,No Fit,0,0.0987,0.4,0,0.0
train,No Fit,0,0.182,0.35,1,-3.0
train,No Fit,0,0.0498,0.3,0,0.0
train,No Fit,0,0.1235,0.35,0,-5.0
train,No Fit,0,0.0745,0.15,0,0.0
train,No Fit,0,0.0428,0.1,0,3.0
train,No Fit,0,0.1019,0.4,0,1.0
train,No Fit,0,0.2093,0.5,-2,5.0
train,No Fit,0,0.1154,0.15,-2,0.0
train,No Fit,0,0.3545,0.2,-1,5.0
train,No Fit,0,0.1673,0.35,0,4.0
train,No Fit,0,0.0365,0.3,1,-5.0
train,No Fit,0,0.0612,0.2727,0,0.0
train,No Fit,0,0.0817,0.05,0,-8.0
train,No Fit,0,0.1381,0.4,-1,8.0
train,No Fit,0,0.4458,0.25,0,4.0
train,No Fit,0,0.1094,0.5,-1,5.0
train,No Fit,0,0.051,0.2,-1,6.0
train,No Fit,0,0.0897,0.2,0,4.0
train,No Fit,0,0.2071,0.55,0,-10.0
train,No Fit,0,0.1728,0.5,0,0.0
train,No Fit,0,0.0345,0.25,1,0.0
train,No Fit,0,0.0135,0.0,0,0.0
train,No Fit,0,0.1425,0.4,0,0.0
train,No Fit,0,0.1516,0.35,0,0.0
train,No Fit,0,0.1508,0.35,0,0.0
train,No Fit,0,0.1075,0.35,0,0.0
train,No Fit,0,0.0749,0.3,1,0.0
train,No Fit,0,0.0713,0.35,-1,5.0
train,No Fit,0,0.2362,0.5,0,-10.0
train,No Fit,0,0.0588,0.25,1,0.0
train,No Fit,0,0.1951,0.5,0,11.0
train,No Fit,0,0.2205,0.4,-2,1.0
train,No Fit,0,0.1621,0.35,0,8.0
train,No Fit,0,0.0788,0.35,0,0.0
train,No Fit,0,0.1201,0.2,-1,7.0
train,No Fit,0,0.0682,0.1,0,21.0
train,No Fit,0,0.0279,0.3,1,5.0
train,No Fit,0,0.0615,0.15,0,-7.0
train,No Fit,0,0.11,0.45,0,0.0
train,No Fit,0,0.1295,0.25,-1,0.0
train,No Fit,0,0.0869,0.5385,-1,0.0
train,No Fit,0,0.1037,0.0,-1,10.0
train,No Fit,0,0.0904,0.25,0,4.0
train,No Fit,0,0.0439,0.2,0,-5.0
train,No Fit,0,0.0549,0.45,1,7.0
train,No Fit,0,0.072,0.3,0,0.0
train,No Fit,0,0.0426,0.1429,-1,6.0
train,No Fit,0,0.2149,0.5,-1,-10.0
train,No Fit,0,0.2447,0.55,-1,6.0
train,No Fit,0,0.0919,0.25,0,10.0
train,No Fit,0,0.2009,0.35,0,0.0
train,No Fit,0,0.2887,0.3,0,4.0
train,No Fit,0,0.0624,0.2,0,0.0
train,No Fit,0,0.0934,0.25,1,-1.0
train,No Fit,0,0.036,0.15,0,6.0
train,No Fit,0,0.0847,0.3846,-1,5.0
train,No Fit,0,0.2903,0.55,0,0.0
train,No Fit,0,0.2033,0.45,-1,10.0
train,No Fit,0,0.0589,0.2,0,6.0
train,No Fit,0,0.0846,0.3,0,0.0
train,No Fit,0,0.0808,0.1,0,-8.0
train,No Fit,0,0.1837,0.4737,0,5.0
train,No Fit,0,0.1324,0.25,-1,4.0
train,No Fit,0,0.0412,0.1818,-1,5.0
train,No Fit,0,0.0367,0.15,1,0.0
train,No Fit,0,0.1811,0.55,0,0.0
train,No Fit,0,0.2631,0.3,1,5.0
train,No Fit,0,0.1673,0.45,0,2.0
train,No Fit,0,0.0532,0.35,0,10.0
train,No Fit,0,0.1144,0.3,1,7.0
train,No Fit,0,0.0867,0.25,0,-8.0
train,No Fit,0,0.0602,0.2727,0,7.0
train,No Fit,0,0.0935,0.1,1,1.0
train,No Fit,0,0.201,0.65,-1,0.0
train,No Fit,0,0.104,0.65,-1,-10.0
train,No Fit,0,0.1846,0.15,2,8.0
train,No Fit,0,0.0226,0.15,0,8.0
train,No Fit,0,0.052,0.3,-2,11.0
train,No Fit,0,0.0864,0.1,0,-5.0
train,No Fit,0,0.1959,0.35,1,-6.0
train,No Fit,0,0.0546,0.45,0,7.0
train,No Fit,0,0.1216,0.25,-1,-10.0
train,No Fit,0,0.0306,0.0909,0,0.0
train,No Fit,0,0.1238,0.35,0,9.0
train,No Fit,0,0.1719,0.35,0,1.0
train,No Fit,0,0.0598,0.1,0,-5.0
train,No Fit,0,0.0532,0.35,0,10.0
train,No Fit,0,0.3941,0.5,1,0.0
train,No Fit,0,0.057,0.15,-1,-2.0
train,No Fit,0,0.0447,0.2,0,0.0
train,No Fit,0,0.0206,0.2727,1,9.0
train,No Fit,0,0.0825,0.3,-1,17.0
train,No Fit,0,0.2478,0.3,2,0.0
train,No Fit,0,0.1033,0.4,1,5.0
train,No Fit,0,0.06,0.2,0,-2.0
train,No Fit,0,0.1916,0.4,0,7.0
train,No Fit,0,0.1101,0.2,0,21.0
train,No Fit,0,0.4439,0.6,-3,13.0
train,No Fit,0,0.1928,0.45,0,0.0
train,No Fit,0,0.0416,0.15,0,-8.0
train,No Fit,0,0.0934,0.25,0,-5.0
train,No Fit,0,0.0915,0.45,0,-15.0
train,No Fit,0,0.0825,0.15,-1,-9.0
train,No Fit,0,0.0714,0.2,0,3.0
train,No Fit,0,0.1026,0.3,-1,0.0
train,No Fit,0,0.188,0.25,1,0.0
train,No Fit,0,0.4789,0.45,0,0.0
train,No Fit,0,0.0389,0.2,1,0.0
train,No Fit,0,0.0346,0.3,0,0.0
train,No Fit,0,0.1364,0.25,-3,-2.0
train,No Fit,0,0.0272,0.0,-1,3.0
train,No Fit,0,0.1042,0.15,0,10.0
train,No Fit,0,0.0456,0.35,1,-6.0
train,No Fit,0,0.0853,0.4,0,0.0
train,No Fit,0,0.0365,0.3,0,0.0
train,No Fit,0,0.1255,0.25,0,0.0
train,No Fit,0,0.1031,0.2,0,17.0
train,No Fit,0,0.0664,0.05,0,6.0
train,No Fit,0,0.2684,0.45,0,0.0
train,No Fit,0,0.2111,0.25,0,10.0
train,No Fit,0,0.1437,0.4,0,13.0
train,No Fit,0,0.025,0.15,-2,4.0
train,No Fit,0,0.1717,0.6,0,2.0
train,No Fit,0,0.1352,0.35,-2,-7.0
train,No Fit,0,0.1448,0.4,0,11.0
train,No Fit,0,0.0642,0.25,0,3.0
train,No Fit,0,0.3708,0.35,0,-8.0
train,No Fit,0,0.2657,0.4,0,12.0
train,No Fit,0,0.0911,0.25,0,-7.0
train,No Fit,0,0.1486,0.3,-1,0.0
train,No Fit,0,0.1797,0.4,0,0.0
train,No Fit,0,0.0901,0.4,1,-1.0
train,No Fit,0,0.021,0.3,-2,4.0
train,No Fit,0,0.0838,0.45,0,-15.0
train,No Fit,0,0.0661,0.25,-1,5.0
train,No Fit,0,0.0728,0.3,-1,0.0
train,No Fit,0,0.2613,0.5,1,6.0
train,No Fit,0,0.0234,0.1,0,6.0
train,No Fit,0,0.0754,0.6,0,-3.0
train,No Fit,0,0.2263,0.35,-1,5.0
train,No Fit,0,0.0979,0.25,0,12.0
train,No Fit,0,0.0453,0.1,2,6.0
train,No Fit,0,0.1678,0.15,-1,5.0
train,No Fit,0,0.1053,0.25,0,7.0
train,No Fit,0,0.0214,0.1818,1,0.0
train,No Fit,0,0.2158,0.7143,1,7.0
train,No Fit,0,0.1201,0.5,0,8.0
train,No Fit,0,0.4421,0.65,0,-3.0
train,No Fit,0,0.1017,0.35,-3,1.0
train,No Fit,0,0.0444,0.05,0,0.0
train,No Fit,0,0.0632,0.2,0,0.0
train,No Fit,0,0.2208,0.3,0,4.0
train,No Fit,0,0.1056,0.2,-1,-5.0
train,No Fit,0,0.1787,0.25,-2,6.0
train,No Fit,0,0.5106,0.7,1,-1.0
train,No Fit,0,0.0825,0.2,-1,-5.0
train,No Fit,0,0.1603,0.45,1,-9.0
train,No Fit,0,0.2634,0.35,0,-5.0
train,No Fit,0,0.1033,0.4,0,-10.0
train,No Fit,0,0.6055,0.55,-1,15.0
train,No Fit,0,0.1647,0.4,1,-4.0
train,No Fit,0,0.0212,0.2,0,11.0
train,No Fit,0,0.1863,0.4,0,8.0
train,No Fit,0,0.2258,0.5,-1,-5.0
train,No Fit,0,0.1182,0.5,3,0.0
train,No Fit,0,0.1495,0.4,0,-2.0
train,No Fit,0,0.0711,0.25,0,4.0
train,No Fit,0,0.1736,0.55,1,2.0
train,No Fit,0,0.0525,0.35,-2,0.0
train,No Fit,0,0.041,0.1,0,21.0
train,No Fit,0,0.0493,0.15,0,0.0
train,No Fit,0,0.0419,0.5,0,8.0
train,No Fit,0,0.1778,0.45,-1,0.0
train,No Fit,0,0.0342,0.4,-2,4.0
train,No Fit,0,0.4732,0.45,0,7.0
train,No Fit,0,0.1148,0.35,0,-2.0
train,No Fit,0,0.1312,0.25,0,2.0
train,No Fit,0,0.0478,0.3,0,-8.0
train,No Fit,0,0.1377,0.5,0,0.0
train,No Fit,0,0.089,0.35,1,-1.0
train,No Fit,0,0.1728,0.5,1,5.0
train,No Fit,0,0.0286,0.1,1,29.0
train,No Fit,0,0.1015,0.3,2,0.0
train,No Fit,0,0.063,0.15,1,-8.0
train,No Fit,0,0.1833,0.45,0,8.0
train,No Fit,0,0.0287,0.2,0,0.0
train,No Fit,0,0.0941,0.45,0,0.0
train,No Fit,0,0.0806,0.1,-1,10.0
train,No Fit,0,0.1605,0.4,0,9.0
train,No Fit,0,0.1089,0.25,0,4.0
train,No Fit,0,0.025,0.05,2,13.0
train,No Fit,0,0.0737,0.25,2,2.0
train,No Fit,0,0.1069,0.55,0,0.0
train,No Fit,0,0.1732,0.65,1,7.0
