resume_path,jd_path,category,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap,sentence_level_match,sbert_score,label
resumes/data\BANKING\11637468.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,BANKING,0.0425,0.05,0,15.0,0.2811177968978882,0.2421,0
resumes/data\BANKING\11672279.pdf,jds\HEALTHCARE\HEALTHCARE_mid.txt,BANKING,0.0812,0.3,-1,20.0,0.3820610046386719,0.3515,0
resumes/data\BANKING\11672279.pdf,jds\HEALTHCARE\HEALTHCARE_senior.txt,BANKING,0.0366,0.15,-1,20.0,0.4423831105232239,0.3738,0
resumes/data\BANKING\11672279.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,BANKING,0.0346,0.05,0,18.0,0.438992828130722,0.3097,0
resumes/data\BANKING\11773925.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,BANKING,0.0442,0.1,1,9.0,0.3936911225318908,0.2594,0
resumes/data\BANKING\11842348.pdf,jds\DESIGNER\DESIGNER_entry.txt,BANKING,0.0431,0.05,0,20.0,0.2943419218063354,0.2471,0
resumes/data\BANKING\11842348.pdf,jds\DESIGNER\DESIGNER_mid.txt,BANKING,0.0284,0.05,-1,22.0,0.3261217474937439,0.2933,0
resumes/data\BANKING\11842348.pdf,jds\DESIGNER\DESIGNER_senior.txt,BANKING,0.0423,0.1,-1,22.0,0.3251978158950805,0.3199,0
resumes/data\BANKING\12021752.pdf,jds\CONSTRUCTION\CONSTRUCTION_mid.txt,BANKING,0.0673,0.2,-1,18.0,0.2957964539527893,0.3098,0
resumes/data\BANKING\12021752.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,BANKING,0.0304,0.05,0,16.0,0.2565528750419616,0.2529,0
resumes/data\BANKING\13173522.pdf,jds\DESIGNER\DESIGNER_mid.txt,BANKING,0.0579,0.15,-1,10.0,0.409751832485199,0.3462,0
resumes/data\BANKING\13173522.pdf,jds\DESIGNER\DESIGNER_senior.txt,BANKING,0.0753,0.25,-1,10.0,0.4076657593250274,0.3695,0
resumes/data\BANKING\13173522.pdf,jds\DESIGNER\DESIGNER_entry.txt,BANKING,0.0503,0.05,0,8.0,0.4345618784427643,0.2895,0
resumes/data\BANKING\13393401.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_entry.txt,BANKING,0.0694,0.05,0,10.0,0.3944317102432251,0.198,0
resumes/data\BANKING\13393401.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_senior.txt,BANKING,0.108,0.2,-1,12.0,0.4163025021553039,0.2474,0
resumes/data\BANKING\13393401.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_mid.txt,BANKING,0.0845,0.15,-1,12.0,0.3927958607673645,0.2503,0
resumes/data\BANKING\13982572.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,BANKING,0.0493,0.1,1,11.0,0.3111028671264648,0.2962,0
resumes/data\BANKING\13982572.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,BANKING,0.0828,0.15,0,13.0,0.3524529933929443,0.3593,0
resumes/data\BANKING\13982572.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,BANKING,0.0708,0.1,0,13.0,0.323271095752716,0.2979,0
resumes/data\BANKING\14391434.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,BANKING,0.0919,0.2,0,5.0,0.5036273002624512,0.4459,0
resumes/data\BANKING\14626780.pdf,jds\HR\HR_entry.txt,BANKING,0.0453,0.0,0,8.0,0.4136228561401367,0.3314,0
resumes/data\BANKING\14626780.pdf,jds\HR\HR_mid.txt,BANKING,0.0735,0.15,0,8.0,0.4301418960094452,0.2972,0
resumes/data\BANKING\14626780.pdf,jds\HR\HR_senior.txt,BANKING,0.0615,0.15,0,8.0,0.4718814492225647,0.32,0
resumes/data\BANKING\15553584.pdf,jds\CHEF\CHEF_senior.txt,BANKING,0.0495,0.05,2,1.0,0.385221391916275,0.2605,0
resumes/data\BANKING\15553584.pdf,jds\CHEF\CHEF_entry.txt,BANKING,0.0507,0.1,2,1.0,0.349601149559021,0.2375,0
resumes/data\BANKING\15553584.pdf,jds\CHEF\CHEF_mid.txt,BANKING,0.0481,0.1,2,1.0,0.3500151634216308,0.2343,0
resumes/data\BANKING\15856762.pdf,jds\BANKING\BANKING_senior.txt,BANKING,0.2029,0.35,-1,14.0,0.5136300325393677,0.6003,1
resumes/data\BANKING\15856762.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,BANKING,0.0411,0.1,0,12.0,0.2786304056644439,0.3103,0
resumes/data\BANKING\15856762.pdf,jds\ENGINEERING\ENGINEERING_mid.txt,BANKING,0.0533,0.05,-1,14.0,0.274350643157959,0.2414,0
resumes/data\BANKING\15856762.pdf,jds\ENGINEERING\ENGINEERING_senior.txt,BANKING,0.0829,0.2,-2,14.0,0.2880363762378692,0.2172,0
resumes/data\BANKING\16407619.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_entry.txt,BANKING,0.0852,0.2,-1,7.0,0.4485018849372864,0.4469,0
resumes/data\BANKING\17131084.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_mid.txt,BANKING,0.1173,0.15,-1,3.0,0.3123136758804321,0.47,0
resumes/data\BANKING\17131084.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_entry.txt,BANKING,0.0831,0.25,0,9.0,0.2887544333934784,0.4334,0
resumes/data\BANKING\17189156.pdf,jds\BANKING\BANKING_entry.txt,BANKING,0.276,0.7,-1,4.0,0.4806116223335266,0.6405,1
resumes/data\BANKING\17189156.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.2949,0.35,-2,6.0,0.5182784795761108,0.5944,1
resumes/data\BANKING\17189156.pdf,jds\BANKING\BANKING_senior.txt,BANKING,0.1963,0.3,-2,6.0,0.5372655987739563,0.7008,1
resumes/data\BANKING\17189156.pdf,jds\TEACHER\TEACHER_entry.txt,BANKING,0.0822,0.1,-1,6.0,0.3810435533523559,0.3646,0
resumes/data\BANKING\17189156.pdf,jds\TEACHER\TEACHER_mid.txt,BANKING,0.0616,0.1,-2,6.0,0.3926485180854797,0.3679,0
resumes/data\BANKING\17189156.pdf,jds\TEACHER\TEACHER_senior.txt,BANKING,0.047,0.15,-3,6.0,0.3608326315879822,0.304,0
resumes/data\BANKING\17213671.pdf,jds\FITNESS\FITNESS_entry.txt,BANKING,0.0499,0.05,1,10.0,0.2965181469917297,0.2108,0
resumes/data\BANKING\17213671.pdf,jds\FITNESS\FITNESS_senior.txt,BANKING,0.0401,0.05,-2,12.0,0.3390422463417053,0.2482,0
resumes/data\BANKING\17213671.pdf,jds\FITNESS\FITNESS_mid.txt,BANKING,0.0579,0.15,0,5.0,0.3039882183074951,0.2877,0
resumes/data\BANKING\17276884.pdf,jds\CHEF\CHEF_entry.txt,BANKING,0.0808,0.1,1,29.0,0.3246615827083587,0.2971,0
resumes/data\BANKING\17396388.pdf,jds\BANKING\BANKING_senior.txt,BANKING,0.211,0.3,-1,20.0,0.5917940139770508,0.5654,1
resumes/data\BANKING\17396388.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_senior.txt,BANKING,0.09,0.2,-1,20.0,0.4873203039169311,0.3466,0
resumes/data\BANKING\17396388.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_entry.txt,BANKING,0.0746,0.15,0,18.0,0.4246176183223724,0.2844,0
resumes/data\BANKING\17823436.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,BANKING,0.0794,0.3,1,0.0,0.3515711426734924,0.4154,0
resumes/data\BANKING\18172739.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,BANKING,0.1055,0.0,1,18.0,0.3283484578132629,0.2192,0
resumes/data\BANKING\18172739.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,BANKING,0.0434,0.1,0,26.0,0.2907946109771728,0.2639,0
resumes/data\BANKING\18172739.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,BANKING,0.0495,0.15,1,24.0,0.2716215252876282,0.2517,0
resumes/data\BANKING\18208580.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.2593,0.35,-1,16.0,0.5756157636642456,0.608,1
resumes/data\BANKING\18208580.pdf,jds\BANKING\BANKING_senior.txt,BANKING,0.1991,0.25,-1,16.0,0.6343487501144409,0.6367,1
resumes/data\BANKING\18208580.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,BANKING,0.0566,0.1,0,14.0,0.4320946037769317,0.4363,0
resumes/data\BANKING\18278509.pdf,jds\HR\HR_senior.txt,BANKING,0.0815,0.05,-1,37.0,0.3087910413742065,0.316,0
resumes/data\BANKING\18369400.pdf,jds\DESIGNER\DESIGNER_entry.txt,BANKING,0.0351,0.0,1,70.0,0.2535061836242676,0.0888,0
resumes/data\BANKING\18369400.pdf,jds\DESIGNER\DESIGNER_mid.txt,BANKING,0.0294,0.0,0,72.0,0.2462629973888397,0.0364,0
resumes/data\BANKING\18369400.pdf,jds\DESIGNER\DESIGNER_senior.txt,BANKING,0.0353,0.1,0,72.0,0.218156635761261,0.0049,0
resumes/data\BANKING\18457785.pdf,jds\ARTS\ARTS_entry.txt,BANKING,0.0631,0.15,1,12.0,0.3606958389282226,0.3685,0
resumes/data\BANKING\18457785.pdf,jds\ARTS\ARTS_senior.txt,BANKING,0.0369,0.1,-1,12.0,0.3493562936782837,0.389,0
resumes/data\BANKING\18645964.pdf,jds\AVIATION\AVIATION_senior.txt,BANKING,0.0623,0.1,0,1.0,0.341940701007843,0.3143,0
resumes/data\BANKING\18645964.pdf,jds\AVIATION\AVIATION_entry.txt,BANKING,0.0922,0.1,0,-1.0,0.3916985392570495,0.2833,0
resumes/data\BANKING\18645964.pdf,jds\AVIATION\AVIATION_mid.txt,BANKING,0.0823,0.1,0,-7.0,0.3942483365535736,0.3213,0
resumes/data\BANKING\18824120.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.2467,0.5,0,0.0,0.5814648866653442,0.6055,1
resumes/data\BANKING\18824120.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,BANKING,0.0259,0.0,1,-2.0,0.3750299215316772,0.3037,0
resumes/data\BANKING\18824120.pdf,jds\HEALTHCARE\HEALTHCARE_senior.txt,BANKING,0.033,0.1,0,0.0,0.4127108752727508,0.3761,0
resumes/data\BANKING\19149865.pdf,jds\AVIATION\AVIATION_mid.txt,BANKING,0.1432,0.2,1,11.0,0.4319003224372864,0.3913,0
resumes/data\BANKING\19149865.pdf,jds\AVIATION\AVIATION_entry.txt,BANKING,0.1214,0.15,1,17.0,0.334542840719223,0.2911,0
resumes/data\BANKING\19176318.pdf,jds\ADVOCATE\ADVOCATE_senior.txt,BANKING,0.0609,0.15,-1,14.0,0.4092690348625183,0.36,0
resumes/data\BANKING\19176318.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,BANKING,0.0809,0.2,-1,12.0,0.4224023222923279,0.3926,0
resumes/data\BANKING\19176318.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,BANKING,0.053,0.25,-1,14.0,0.3704828023910522,0.2883,0
resumes/data\BANKING\19374660.pdf,jds\SALES\SALES_mid.txt,BANKING,0.0433,0.1,-2,13.0,0.3204546570777893,0.3167,0
resumes/data\BANKING\19374660.pdf,jds\SALES\SALES_senior.txt,BANKING,0.0655,0.2,-2,13.0,0.3638926744461059,0.3054,0
resumes/data\BANKING\19374660.pdf,jds\SALES\SALES_entry.txt,BANKING,0.0682,0.1,-1,13.0,0.3461887836456299,0.3728,0
resumes/data\BANKING\19437318.pdf,jds\BPO\BPO_entry.txt,BANKING,0.0893,0.1,-1,9.0,0.4110111892223358,0.3574,0
resumes/data\BANKING\19920687.pdf,jds\DESIGNER\DESIGNER_entry.txt,BANKING,0.0281,0.0,0,4.0,0.2793397605419159,0.151,0
resumes/data\BANKING\19920687.pdf,jds\DESIGNER\DESIGNER_mid.txt,BANKING,0.033,0.15,-1,6.0,0.3259764313697815,0.215,0
resumes/data\BANKING\19920687.pdf,jds\DESIGNER\DESIGNER_senior.txt,BANKING,0.0303,0.15,-1,6.0,0.3187638223171234,0.2238,0
resumes/data\BANKING\20850529.pdf,jds\CHEF\CHEF_senior.txt,BANKING,0.0499,0.1,0,9.0,0.3848337531089782,0.3549,0
resumes/data\BANKING\20850529.pdf,jds\CHEF\CHEF_mid.txt,BANKING,0.0532,0.1,0,9.0,0.3643918633460998,0.2875,0
resumes/data\BANKING\20850529.pdf,jds\CHEF\CHEF_entry.txt,BANKING,0.0532,0.05,0,9.0,0.3588153123855591,0.2603,0
resumes/data\BANKING\20992320.pdf,jds\TEACHER\TEACHER_mid.txt,BANKING,0.0419,0.05,0,11.0,0.3474897742271423,0.326,0
resumes/data\BANKING\20992320.pdf,jds\TEACHER\TEACHER_senior.txt,BANKING,0.0407,0.15,-1,11.0,0.3940409421920776,0.3206,0
resumes/data\BANKING\20992320.pdf,jds\TEACHER\TEACHER_entry.txt,BANKING,0.0418,0.1,1,11.0,0.3361726403236389,0.2554,0
resumes/data\BANKING\21297521.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_entry.txt,BANKING,0.0905,0.35,0,11.0,0.4358827471733093,0.3759,0
resumes/data\BANKING\21645690.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.2186,0.45,-1,22.0,0.5977718234062195,0.587,1
resumes/data\BANKING\21645690.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,BANKING,0.0785,0.15,0,20.0,0.4048624634742737,0.4006,0
resumes/data\BANKING\21756639.pdf,jds\DESIGNER\DESIGNER_entry.txt,BANKING,0.0552,0.1,2,-2.0,0.2991777062416076,0.2526,0
resumes/data\BANKING\21756639.pdf,jds\DESIGNER\DESIGNER_senior.txt,BANKING,0.0337,0.15,1,0.0,0.3225576281547546,0.3073,0
resumes/data\BANKING\21756639.pdf,jds\DESIGNER\DESIGNER_mid.txt,BANKING,0.0313,0.15,1,0.0,0.3233601450920105,0.2806,0
resumes/data\BANKING\21796843.pdf,jds\ARTS\ARTS_entry.txt,BANKING,0.0464,0.05,0,13.0,0.2558358907699585,0.2238,0
resumes/data\BANKING\21796843.pdf,jds\ARTS\ARTS_mid.txt,BANKING,0.0379,0.05,-1,13.0,0.315358966588974,0.3086,0
resumes/data\BANKING\21796843.pdf,jds\ARTS\ARTS_senior.txt,BANKING,0.0595,0.2,-2,13.0,0.3548147678375244,0.2995,0
resumes/data\BANKING\21856577.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_mid.txt,BANKING,0.0433,0.15,-2,20.0,0.431300938129425,0.3487,0
resumes/data\BANKING\21856577.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_senior.txt,BANKING,0.0374,0.1,-2,20.0,0.3475559949874878,0.2867,0
resumes/data\BANKING\21856577.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,BANKING,0.0552,0.05,-1,18.0,0.4700894951820373,0.3289,0
resumes/data\BANKING\22615491.pdf,jds\SALES\SALES_mid.txt,BANKING,0.0379,0.05,-1,28.0,0.3524854779243469,0.3579,0
resumes/data\BANKING\22615491.pdf,jds\SALES\SALES_senior.txt,BANKING,0.0495,0.0,-1,28.0,0.3091945946216583,0.3133,0
resumes/data\BANKING\22615491.pdf,jds\SALES\SALES_entry.txt,BANKING,0.0438,0.05,0,28.0,0.3636609315872192,0.301,0
resumes/data\BANKING\23323001.pdf,jds\HR\HR_senior.txt,BANKING,0.0516,0.15,-2,0.0,0.4848242998123169,0.4163,0
resumes/data\BANKING\24580361.pdf,jds\HR\HR_senior.txt,BANKING,0.0817,0.1,-1,0.0,0.3118773102760315,0.3216,0
resumes/data\BANKING\25080805.pdf,jds\DESIGNER\DESIGNER_mid.txt,BANKING,0.0659,0.1,0,0.0,0.3734352588653564,0.2794,0
resumes/data\BANKING\25080805.pdf,jds\DESIGNER\DESIGNER_entry.txt,BANKING,0.049,0.05,1,-2.0,0.3680003881454468,0.373,0
resumes/data\BANKING\25080805.pdf,jds\DESIGNER\DESIGNER_senior.txt,BANKING,0.0528,0.15,0,0.0,0.3827479481697082,0.22,0
resumes/data\BANKING\25162378.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,BANKING,0.0733,0.15,-1,0.0,0.3207226991653442,0.2948,0
resumes/data\BANKING\25162378.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,BANKING,0.0589,0.05,-1,-2.0,0.3290719985961914,0.3186,0
resumes/data\BANKING\25200253.pdf,jds\ENGINEERING\ENGINEERING_senior.txt,BANKING,0.0478,0.1,-1,16.0,0.2604145407676697,0.3237,0
resumes/data\BANKING\25200253.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,BANKING,0.0579,0.15,1,14.0,0.2535440325736999,0.3357,0
resumes/data\BANKING\25624652.pdf,jds\HR\HR_mid.txt,BANKING,0.0675,0.2,0,7.0,0.4368030130863189,0.3522,0
resumes/data\BANKING\25624652.pdf,jds\HR\HR_senior.txt,BANKING,0.0473,0.05,0,7.0,0.466979444026947,0.3052,0
resumes/data\BANKING\25624652.pdf,jds\HR\HR_entry.txt,BANKING,0.0441,0.0,0,7.0,0.4382041990756988,0.3193,0
resumes/data\BANKING\25780596.pdf,jds\AVIATION\AVIATION_entry.txt,BANKING,0.087,0.15,0,13.0,0.4320038557052612,0.277,0
resumes/data\BANKING\25780596.pdf,jds\AVIATION\AVIATION_senior.txt,BANKING,0.068,0.3,0,15.0,0.3543707728385925,0.3431,0
resumes/data\BANKING\26579709.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,BANKING,0.0788,0.2,0,14.0,0.3900175094604492,0.4164,0
resumes/data\BANKING\26673507.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.2357,0.45,-1,0.0,0.5045484900474548,0.5622,1
resumes/data\BANKING\26673507.pdf,jds\BANKING\BANKING_senior.txt,BANKING,0.1929,0.25,-1,0.0,0.5255118608474731,0.5999,1
resumes/data\BANKING\26673507.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,BANKING,0.0519,0.25,-1,0.0,0.3583408296108246,0.3696,0
resumes/data\BANKING\26673507.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,BANKING,0.0286,0.1,0,-2.0,0.2972402572631836,0.2619,0
resumes/data\BANKING\26673507.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,BANKING,0.0458,0.15,-1,0.0,0.3832888901233673,0.3687,0
resumes/data\BANKING\27120528.pdf,jds\SALES\SALES_entry.txt,BANKING,0.0772,0.1,-1,25.0,0.3743684291839599,0.3702,0
resumes/data\BANKING\27120528.pdf,jds\SALES\SALES_mid.txt,BANKING,0.0766,0.2,-2,25.0,0.3681784272193908,0.3475,0
resumes/data\BANKING\27120528.pdf,jds\SALES\SALES_senior.txt,BANKING,0.08,0.25,-2,25.0,0.3850119709968567,0.3392,0
resumes/data\BANKING\27606527.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,BANKING,0.0388,0.05,0,10.0,0.3176904022693634,0.335,0
resumes/data\BANKING\27606527.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,BANKING,0.0432,0.2,-1,12.0,0.3547196984291076,0.3767,0
resumes/data\BANKING\27606527.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,BANKING,0.0402,0.15,-1,12.0,0.3257540166378021,0.2885,0
resumes/data\BANKING\27884470.pdf,jds\FITNESS\FITNESS_entry.txt,BANKING,0.0537,0.1,2,13.0,0.3140591979026794,0.3199,0
resumes/data\BANKING\27884470.pdf,jds\FITNESS\FITNESS_senior.txt,BANKING,0.0686,0.1,-1,15.0,0.2906665802001953,0.2921,0
resumes/data\BANKING\27884470.pdf,jds\FITNESS\FITNESS_mid.txt,BANKING,0.1006,0.25,1,8.0,0.3535053730010986,0.2873,0
resumes/data\BANKING\28051330.pdf,jds\AGRICULTURE\AGRICULTURE_mid.txt,BANKING,0.0411,0.1,-2,-7.0,0.2521398365497589,0.2996,0
resumes/data\BANKING\28051330.pdf,jds\AGRICULTURE\AGRICULTURE_senior.txt,BANKING,0.0445,0.05,-3,0.0,0.2815479338169098,0.3205,0
resumes/data\BANKING\28051330.pdf,jds\AGRICULTURE\AGRICULTURE_entry.txt,BANKING,0.0466,0.0,-1,0.0,0.2771703898906708,0.265,0
resumes/data\BANKING\28419927.pdf,jds\APPAREL\APPAREL_mid.txt,BANKING,0.051,0.1,0,6.0,0.4364891648292541,0.3508,0
resumes/data\BANKING\28419927.pdf,jds\APPAREL\APPAREL_entry.txt,BANKING,0.0288,0.0,1,4.0,0.3329152464866638,0.2258,0
resumes/data\BANKING\28419927.pdf,jds\APPAREL\APPAREL_senior.txt,BANKING,0.0533,0.1,0,6.0,0.4010823369026184,0.3736,0
resumes/data\BANKING\28895997.pdf,jds\BPO\BPO_entry.txt,BANKING,0.1624,0.1,-1,20.0,0.4235434532165527,0.3908,0
resumes/data\BANKING\28989677.pdf,jds\BANKING\BANKING_entry.txt,BANKING,0.2466,0.55,0,3.0,0.6056548357009888,0.6723,1
resumes/data\BANKING\28989677.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.2291,0.4,-1,5.0,0.5765198469161987,0.6249,1
resumes/data\BANKING\28989677.pdf,jds\AVIATION\AVIATION_mid.txt,BANKING,0.0866,0.05,0,-3.0,0.3645731806755066,0.4774,0
resumes/data\BANKING\29093426.pdf,jds\BPO\BPO_entry.txt,BANKING,0.08,0.15,1,7.0,0.3871256113052368,0.2119,0
resumes/data\BANKING\29093426.pdf,jds\BPO\BPO_mid.txt,BANKING,0.0743,0.25,1,9.0,0.3310639262199402,0.2046,0
resumes/data\BANKING\29093426.pdf,jds\BPO\BPO_senior.txt,BANKING,0.0639,0.2,0,9.0,0.3803866803646087,0.1931,0
resumes/data\BANKING\29406313.pdf,jds\TEACHER\TEACHER_entry.txt,BANKING,0.033,0.05,0,20.0,0.3837005198001861,0.3701,0
resumes/data\BANKING\29406313.pdf,jds\TEACHER\TEACHER_mid.txt,BANKING,0.0425,0.15,-1,20.0,0.432112455368042,0.3801,0
resumes/data\BANKING\29552167.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.2916,0.35,-1,16.0,0.5301783680915833,0.6224,1
resumes/data\BANKING\29552167.pdf,jds\BANKING\BANKING_senior.txt,BANKING,0.1964,0.25,-1,16.0,0.5335853099822998,0.6552,1
resumes/data\BANKING\29552167.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,BANKING,0.037,0.05,0,14.0,0.3187379240989685,0.283,0
resumes/data\BANKING\29839396.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,BANKING,0.0673,0.2,0,-6.0,0.3279110193252563,0.2506,0
resumes/data\BANKING\29839396.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,BANKING,0.0511,0.2,0,0.0,0.3800033330917358,0.2328,0
resumes/data\BANKING\29839396.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,BANKING,0.0708,0.15,-1,2.0,0.3194175958633423,0.2605,0
resumes/data\BANKING\30127072.pdf,jds\BANKING\BANKING_mid.txt,BANKING,0.249,0.45,0,0.0,0.5554313063621521,0.5426,1
resumes/data\BANKING\30127072.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,BANKING,0.0399,0.0,0,0.0,0.2961710691452026,0.2357,0
resumes/data\BANKING\30127072.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,BANKING,0.0782,0.1,1,-2.0,0.3371244072914123,0.2619,0
resumes/data\BANKING\30127072.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,BANKING,0.1219,0.15,1,-8.0,0.3094585835933685,0.2569,0
resumes/data\BANKING\30713796.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,BANKING,0.0288,0.0,-2,3.0,0.2112154513597488,0.2007,0
resumes/data\BANKING\30713796.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,BANKING,0.1391,0.15,-1,-5.0,0.2352274805307388,0.2331,0
resumes/data\BANKING\30713796.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,BANKING,0.1026,0.1,-1,1.0,0.2687483727931976,0.2293,0
resumes/data\BANKING\31025785.pdf,jds\ENGINEERING\ENGINEERING_mid.txt,BANKING,0.0332,0.0,-1,0.0,0.3429961800575256,0.2983,0
resumes/data\BANKING\31025785.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,BANKING,0.0251,0.1,0,-2.0,0.2954835891723633,0.2368,0
resumes/data\BANKING\31025785.pdf,jds\ENGINEERING\ENGINEERING_senior.txt,BANKING,0.042,0.15,-2,0.0,0.3372176885604858,0.2578,0
resumes/data\BANKING\31710562.pdf,jds\FITNESS\FITNESS_mid.txt,BANKING,0.0503,0.05,1,2.0,0.2780061364173889,0.2507,0
resumes/data\BANKING\31710562.pdf,jds\FITNESS\FITNESS_senior.txt,BANKING,0.0508,0.15,-1,9.0,0.2935880422592163,0.2314,0
resumes/data\BANKING\31710562.pdf,jds\FITNESS\FITNESS_entry.txt,BANKING,0.0277,0.05,2,7.0,0.2325687706470489,0.2398,0
resumes/data\BANKING\32980197.pdf,jds\APPAREL\APPAREL_mid.txt,BANKING,0.0701,0.1,-1,13.0,0.3998043537139892,0.3228,0
resumes/data\BANKING\32980197.pdf,jds\APPAREL\APPAREL_senior.txt,BANKING,0.0799,0.2,-1,13.0,0.3094106614589691,0.2188,0
resumes/data\BANKING\32980197.pdf,jds\APPAREL\APPAREL_entry.txt,BANKING,0.0222,0.05,0,11.0,0.3286987841129303,0.2171,0
resumes/data\BANKING\33135102.pdf,jds\HEALTHCARE\HEALTHCARE_mid.txt,BANKING,0.0624,0.2,-1,16.0,0.3148903250694275,0.2649,0
resumes/data\BANKING\33135102.pdf,jds\HEALTHCARE\HEALTHCARE_senior.txt,BANKING,0.0308,0.05,-1,16.0,0.348404049873352,0.3051,0
resumes/data\BANKING\33135102.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,BANKING,0.0435,0.05,0,14.0,0.3704015016555786,0.3885,0
resumes/data\BANKING\33286293.pdf,jds\APPAREL\APPAREL_senior.txt,BANKING,0.0456,0.1,-1,27.0,0.2925813496112823,0.3172,0
resumes/data\BANKING\33286293.pdf,jds\APPAREL\APPAREL_mid.txt,BANKING,0.0294,0.0,-1,27.0,0.2795997262001037,0.3166,0
resumes/data\BANKING\33286293.pdf,jds\APPAREL\APPAREL_entry.txt,BANKING,0.0264,0.0,0,25.0,0.2888446450233459,0.2088,0
resumes/data\BANKING\33370664.pdf,jds\APPAREL\APPAREL_senior.txt,BANKING,0.0479,0.1,-1,13.0,0.3702976107597351,0.2189,0
resumes/data\BANKING\33370664.pdf,jds\APPAREL\APPAREL_mid.txt,BANKING,0.0575,0.1,-1,13.0,0.3227905631065368,0.2526,0
resumes/data\BANKING\33370664.pdf,jds\APPAREL\APPAREL_entry.txt,BANKING,0.0325,0.05,0,11.0,0.2699116766452789,0.2358,0
resumes/data\BANKING\33872500.pdf,jds\FITNESS\FITNESS_entry.txt,BANKING,0.0401,0.1,2,2.0,0.3535524606704712,0.2712,0
resumes/data\BANKING\33872500.pdf,jds\FITNESS\FITNESS_mid.txt,BANKING,0.0509,0.25,1,-3.0,0.3417477607727051,0.232,0
resumes/data\BANKING\33872500.pdf,jds\FITNESS\FITNESS_senior.txt,BANKING,0.0312,0.2,-1,4.0,0.3545714616775512,0.1801,0
